1.0,0.8153846153846154,0.7999999999999999,0.7701149425287357,0.5041322314049588,0.6923076923076923,0.6818181818181818,0.5894736842105263,0.390625,0.6875,0.7281553398058251,0.5473684210526316,0.421875,0.9538461538461538,0.9,0.8736842105263157,0.5920000000000001,0.8125,0.8252427184466019,0.7157894736842104,0.4375,0.6923076923076923,0.7378640776699028,0.568421052631579,0.40625,0.9692307692307693,0.9519230769230771,0.9333333333333333,0.6000000000000001,0.7538461538461538,0.9126213592233009,0.8210526315789474,0.5546875,0.6923076923076923,0.7766990291262136,0.6631578947368421,0.453125
1.0,0.6923076923076923,0.6818181818181818,0.6091954022988506,0.3801652892561984,0.6923076923076923,0.6818181818181818,0.5473684210526316,0.421875,0.625,0.7281553398058251,0.5473684210526316,0.390625,0.8153846153846154,0.7727272727272726,0.7157894736842104,0.44800000000000006,0.6875,0.7378640776699028,0.568421052631579,0.40625,0.6923076923076923,0.6990291262135921,0.568421052631579,0.3828125,0.7538461538461538,0.903846153846154,0.8666666666666667,0.5680000000000001,0.6923076923076923,0.7766990291262136,0.6631578947368421,0.453125,0.6923076923076923,0.6990291262135921,0.568421052631579,0.390625
1.0,0.6923076923076923,0.6818181818181818,0.5632183908045976,0.41322314049586784,0.6307692307692307,0.6818181818181818,0.5473684210526316,0.390625,0.6875,0.6504854368932038,0.5473684210526316,0.390625,0.6923076923076923,0.6909090909090908,0.568421052631579,0.41600000000000004,0.6875,0.6990291262135921,0.568421052631579,0.3828125,0.6923076923076923,0.6990291262135921,0.568421052631579,0.40625,0.6923076923076923,0.7692307692307694,0.7,0.4640000000000001,0.6923076923076923,0.6990291262135921,0.568421052631579,0.390625,0.6923076923076923,0.6990291262135921,0.568421052631579,0.390625
1.0,0.6307692307692307,0.6818181818181818,0.5632183908045976,0.3801652892561984,0.6923076923076923,0.609090909090909,0.5473684210526316,0.390625,0.625,0.6504854368932038,0.5052631578947367,0.3671875,0.6923076923076923,0.6545454545454544,0.568421052631579,0.392,0.6875,0.6990291262135921,0.568421052631579,0.40625,0.5692307692307692,0.6990291262135921,0.568421052631579,0.40625,0.6923076923076923,0.6923076923076923,0.6000000000000001,0.4,0.6923076923076923,0.6990291262135921,0.568421052631579,0.390625,0.6923076923076923,0.7378640776699028,0.568421052631579,0.390625
1.0,0.6923076923076923,0.609090909090909,0.5632183908045976,0.3801652892561984,0.6307692307692307,0.609090909090909,0.5052631578947367,0.3671875,0.625,0.7281553398058251,0.5473684210526316,0.390625,0.6923076923076923,0.6545454545454544,0.568421052631579,0.41600000000000004,0.5625,0.6990291262135921,0.568421052631579,0.40625,0.5692307692307692,0.6990291262135921,0.6105263157894737,0.4375,0.6923076923076923,0.6923076923076923,0.6000000000000001,0.4,0.6923076923076923,0.7378640776699028,0.568421052631579,0.390625,0.6153846153846154,0.7766990291262136,0.6210526315789474,0.453125
1.0,0.6307692307692307,0.609090909090909,0.5172413793103448,0.3553719008264463,0.6307692307692307,0.6818181818181818,0.5473684210526316,0.390625,0.5625,0.7281553398058251,0.5473684210526316,0.390625,0.5692307692307692,0.6545454545454544,0.568421052631579,0.41600000000000004,0.5625,0.6990291262135921,0.6105263157894737,0.4375,0.5692307692307692,0.7378640776699028,0.7157894736842104,0.4609375,0.6923076923076923,0.7307692307692308,0.6000000000000001,0.4,0.6153846153846154,0.7766990291262136,0.6210526315789474,0.453125,0.6153846153846154,0.7766990291262136,0.6210526315789474,0.453125
1.0,0.5692307692307692,0.6818181818181818,0.6091954022988506,0.41322314049586784,0.5692307692307692,0.6818181818181818,0.5894736842105263,0.453125,0.625,0.6893203883495145,0.5894736842105263,0.390625,0.6307692307692307,0.7272727272727272,0.7157894736842104,0.472,0.625,0.8252427184466019,0.7157894736842104,0.4609375,0.6307692307692307,0.7766990291262136,0.6631578947368421,0.4375,0.6153846153846154,0.7692307692307694,0.7,0.4640000000000001,0.6153846153846154,0.7378640776699028,0.568421052631579,0.421875,0.6153846153846154,0.7378640776699028,0.568421052631579,0.390625
1.0,0.5692307692307692,0.6818181818181818,0.6091954022988506,0.44628099173553726,0.6307692307692307,0.6454545454545454,0.5894736842105263,0.390625,0.5625,0.6504854368932038,0.5473684210526316,0.3671875,0.6307692307692307,0.7727272727272726,0.7157894736842104,0.472,0.625,0.7766990291262136,0.6631578947368421,0.4375,0.6307692307692307,0.6601941747572815,0.5263157894736842,0.3828125,0.6153846153846154,0.7307692307692308,0.6000000000000001,0.43200000000000005,0.6153846153846154,0.7378640776699028,0.568421052631579,0.390625,0.6153846153846154,0.6601941747572815,0.5263157894736842,0.390625
0.0,0.5692307692307692,0.5636363636363636,0.5172413793103448,0.3553719008264463,0.5692307692307692,0.609090909090909,0.5052631578947367,0.3671875,0.5625,0.6893203883495145,0.5473684210526316,0.3359375,0.6307692307692307,0.6181818181818182,0.568421052631579,0.36,0.5625,0.6213592233009708,0.568421052631579,0.3515625,0.5692307692307692,0.6601941747572815,0.5263157894736842,0.3828125,0.5538461538461539,0.6153846153846154,0.5111111111111111,0.368,0.5538461538461539,0.6213592233009708,0.48421052631578954,0.328125,0.6153846153846154,0.5825242718446602,0.4526315789473684,0.328125
0.0,0.5692307692307692,0.609090909090909,0.5172413793103448,0.3553719008264463,0.5692307692307692,0.6454545454545454,0.5473684210526316,0.3359375,0.5625,0.6504854368932038,0.42105263157894735,0.3671875,0.5692307692307692,0.5818181818181818,0.568421052631579,0.36,0.5625,0.6601941747572815,0.5263157894736842,0.3828125,0.5692307692307692,0.6213592233009708,0.5263157894736842,0.3515625,0.5538461538461539,0.6153846153846154,0.5111111111111111,0.3360000000000001,0.6153846153846154,0.5825242718446602,0.4526315789473684,0.328125,0.6153846153846154,0.5825242718446602,0.4526315789473684,0.296875
0.0,0.5692307692307692,0.6454545454545454,0.5632183908045976,0.3223140495867769,0.5692307692307692,0.609090909090909,0.42105263157894735,0.3671875,0.5625,0.6019417475728155,0.4631578947368421,0.3671875,0.5692307692307692,0.6181818181818182,0.5263157894736842,0.392,0.5625,0.6213592233009708,0.5263157894736842,0.3515625,0.5692307692307692,0.5825242718446602,0.5263157894736842,0.3515625,0.6153846153846154,0.5769230769230769,0.47777777777777786,0.3360000000000001,0.6153846153846154,0.5825242718446602,0.4526315789473684,0.296875,0.5538461538461539,0.5825242718446602,0.48421052631578954,0.328125
0.0,0.5076923076923077,0.609090909090909,0.4252873563218391,0.3223140495867769,0.5076923076923077,0.5636363636363636,0.4631578947368421,0.3671875,0.5,0.6019417475728155,0.5052631578947367,0.3671875,0.5692307692307692,0.5454545454545454,0.43157894736842106,0.36,0.5625,0.5825242718446602,0.43157894736842106,0.296875,0.49230769230769234,0.5825242718446602,0.3894736842105263,0.3203125,0.5538461538461539,0.6153846153846154,0.5111111111111111,0.3360000000000001,0.5538461538461539,0.5825242718446602,0.4526315789473684,0.296875,0.49230769230769234,0.5825242718446602,0.41052631578947374,0.296875
0.0,0.5076923076923077,0.5636363636363636,0.47126436781609193,0.3553719008264463,0.5076923076923077,0.5636363636363636,0.5052631578947367,0.3671875,0.5625,0.6504854368932038,0.5052631578947367,0.3671875,0.5692307692307692,0.5454545454545454,0.43157894736842106,0.30400000000000005,0.484375,0.5825242718446602,0.3894736842105263,0.3203125,0.49230769230769234,0.5436893203883495,0.3894736842105263,0.296875,0.5538461538461539,0.5769230769230769,0.47777777777777786,0.30400000000000005,0.49230769230769234,0.5825242718446602,0.41052631578947374,0.296875,0.49230769230769234,0.5048543689320387,0.3263157894736842,0.2578125
